v8-version,11,3,244,8,-node.17,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x10e599000,0x10fe9086a,120373248
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x7ff81f068edd,0x7ff81f06a44c,149737472
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x7ff812195670,0x7ff8121be91c,149737472
shared-library,/usr/lib/system/libsystem_platform.dylib,0x7ff812200880,0x7ff812207553,149737472
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x7ff8121cfbf0,0x7ff8121d8728,149737472
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x7ff819380dd6,0x7ff8193864ca,149737472
shared-library,/usr/lib/system/libsystem_trace.dylib,0x7ff811f2a400,0x7ff811f4001a,149737472
shared-library,/usr/lib/system/libunwind.dylib,0x7ff81f042e90,0x7ff81f04846a,149737472
shared-library,/usr/lib/system/libxpc.dylib,0x7ff811ee6610,0x7ff811f1823e,149737472
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x7ff815759730,0x7ff815801960,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x7ff826a1ffc0,0x7ff826a1ffc0,149737472
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x7ff819fe9f85,0x7ff819feac04,149737472
shared-library,/usr/lib/libenergytrace.dylib,0x7ff817777759,0x7ff817777d3e,149737472
shared-library,/usr/lib/libbsm.0.dylib,0x7ff81e4cbbd4,0x7ff81e4d8fed,149737472
shared-library,/usr/lib/libz.1.dylib,0x7ff81ef92960,0x7ff81ef9f184,149737472
shared-library,/usr/lib/system/libkxld.dylib,0x7ff81f01a240,0x7ff81f030de4,149737472
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x7ff8173b1da0,0x7ff81761c945,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x7ff81ae10d40,0x7ff81ae1afa0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x7ff8153dd520,0x7ff8154c0c25,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x7ff81a0326a0,0x7ff81a0b296c,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff81ec70960,0x7ff81ec95303,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff81f15bbb0,0x7ff81f1acdd0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff819307a70,0x7ff8193665f0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff8126d1740,0x7ff8128dea52,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff820634750,0x7ff8206747a8,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff81ae1eb68,0x7ff81ae3c17e,149737472
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff814d9f910,0x7ff8150922b0,149737472
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff812ea6d20,0x7ff812f1dfd0,149737472
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff81f1e6120,0x7ff81f1f83da,149737472
shared-library,/usr/lib/libcompression.dylib,0x7ff81f21c900,0x7ff81f27e494,149737472
shared-library,/usr/lib/libsqlite3.dylib,0x7ff818f810b0,0x7ff819129ed0,149737472
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff81938a610,0x7ff819d4e74f,149737472
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffc2757c480,0x7ffc2758767a,149737472
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb2fc3f1d0,0x7ffb2fc7ccfa,149737472
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff818f67f30,0x7ff818f7b421,149737472
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff817779840,0x7ff8177cd4f8,149737472
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff81eb8c9c0,0x7ff81ebe528a,149737472
shared-library,/usr/lib/libcoretls.dylib,0x7ff81e4b3b80,0x7ff81e4c640b,149737472
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff82069c0b4,0x7ff82069cdf2,149737472
shared-library,/usr/lib/libpam.2.dylib,0x7ff81f216c7c,0x7ff81f219e99,149737472
shared-library,/usr/lib/libxar.1.dylib,0x7ff820713b30,0x7ff82071fab4,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff81ae498b0,0x7ff81ae7f13f,149737472
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff81a0ca4f0,0x7ff81a0d0166,149737472
shared-library,/usr/lib/libarchive.2.dylib,0x7ff81f0d3540,0x7ff81f146a12,149737472
shared-library,/usr/lib/libxml2.2.dylib,0x7ff81ae919b0,0x7ff81af51847,149737472
shared-library,/usr/lib/liblangid.dylib,0x7ff81d5d23b7,0x7ff81d5d2d78,149737472
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff82486a260,0x7ff824936620,149737472
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x7ffb1f515340,0x7ffb1f636070,149737472
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x7ffc142f90d0,0x7ffc142fda3a,149737472
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x7ffc14898660,0x7ffc148a71ab,149737472
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff822466ab0,0x7ff82281cd24,149737472
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff9181bbb40,0x7ff9181c0190,149737472
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff915ff3340,0x7ff915ff73aa,149737472
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff82839cee0,0x7ff8283adb8e,149737472
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff9181f9c70,0x7ff9181f9fab,149737472
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff82ab24820,0x7ff82ab26180,149737472
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff9181cca10,0x7ff9181f135c,149737472
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc28bea840,0x7ffc28c24d03,149737472
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc28d253b0,0x7ffc28d98ad8,149737472
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff82ab28490,0x7ff82ab3abf0,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff81d5cd6eb,0x7ff81d5d0284,149737472
shared-library,/usr/lib/libpcap.A.dylib,0x7ff81f085460,0x7ff81f0a650a,149737472
shared-library,/usr/lib/libdns_services.dylib,0x7ff81937785f,0x7ff81937e0d8,149737472
shared-library,/usr/lib/libnetwork.dylib,0x7ff8173affc0,0x7ff8173affc0,149737472
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff81e1cd6b0,0x7ff81e1d8ffe,149737472
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff81c659710,0x7ff81c66906b,149737472
shared-library,/usr/lib/liblzma.5.dylib,0x7ff820682528,0x7ff8206947f7,149737472
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc28c71030,0x7ffc28d08f6a,149737472
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff81ec5a710,0x7ff81ec67ec5,149737472
shared-library,/usr/lib/libiconv.2.dylib,0x7ff81f0bace0,0x7ff81f0c06e4,149737472
shared-library,/usr/lib/libcharset.1.dylib,0x7ff81f00de1c,0x7ff81f00de80,149737472
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff820c06790,0x7ff820c0ecf9,149737472
shared-library,/usr/lib/libCheckFix.dylib,0x7ff81e4a9b10,0x7ff81e4af311,149737472
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff817801648,0x7ff817818530,149737472
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff81d5d4d60,0x7ff81d6b9290,149737472
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff819fecc60,0x7ff81a024900,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff826d25000,0x7ff826d25000,149737472
shared-library,/usr/lib/libmecab.dylib,0x7ff81e4dc5c0,0x7ff81e5275e0,149737472
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff812f2da00,0x7ff812f5d9b0,149737472
shared-library,/usr/lib/libgermantok.dylib,0x7ff81e534f90,0x7ff81e536dda,149737472
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff81f1c1e90,0x7ff81f1c2e26,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff81a0d1ee0,0x7ff81a6b99fa,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff8269f3000,0x7ff8269f3000,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff820755c40,0x7ff8208a3141,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff81dfbcde0,0x7ff81e18db3d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff812ad72c0,0x7ff812d4512e,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff81f2fcfc0,0x7ff820620fb7,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff81e537fe8,0x7ff81e54ae8d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff81f200c20,0x7ff81f213a08,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff81f2f710a,0x7ff81f2fb11c,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff81d6e28b0,0x7ff81df4441d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff812e2f8b0,0x7ff812ea0fe9,149737472
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb2e5c9b90,0x7ffb2e9e92a6,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff81adf51a0,0x7ff81ae0889f,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff81ade905c,0x7ff81adefaa2,149737472
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff82069e0e0,0x7ff8206fa520,149737472
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff81e3ee370,0x7ff81e432780,149737472
shared-library,/usr/lib/libutil.dylib,0x7ff820722564,0x7ff820724964,149737472
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb2ca18a50,0x7ffb2cacfa73,149737472
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff8157193f0,0x7ff81574bb8a,149737472
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff81ae45b00,0x7ff81ae4778e,149737472
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb1d3f6854,0x7ffb1d401e47,149737472
shared-library,/usr/lib/libmis.dylib,0x7ff91819cc28,0x7ff9181a92d0,149737472
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff9282c1250,0x7ff9282c3690,149737472
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa25cc783f,0x7ffa25cc8a86,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff819fbeaf0,0x7ff819fe0851,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff81f1c39c0,0x7ff81f1e1ec9,149737472
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff813e26ce0,0x7ff813fab4d8,149737472
shared-library,/usr/lib/libxslt.1.dylib,0x7ff8207257d0,0x7ff8207461a8,149737472
shared-library,/usr/lib/libcmph.dylib,0x7ff81f0c1868,0x7ff81f0cfcee,149737472
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff81e19c0b0,0x7ff81e1c2109,149737472
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff81d6ddaa0,0x7ff81d6e10a5,149737472
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff812d4bd30,0x7ff812e080c2,149737472
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff81e477168,0x7ff81e491412,149737472
shared-library,/usr/lib/libTLE.dylib,0x7ffc276f7700,0x7ffc276feaf9,149737472
shared-library-end
tick,0x7ff8092c89aa,1492,0,0x0,6
profiler,begin,1000
new,CodeRange,0x10d780000,0
new,MemoryChunk,0x215fae600000,262144
new,MemoryChunk,0x215f22840000,262144
new,MemoryChunk,0x215f37bc0000,262144
new,MemoryChunk,0x215f1cd00000,262144
new,MemoryChunk,0x215f35080000,262144
heap-capacity,1030880
heap-available,4346312128
new,MemoryChunk,0x215fff040000,262144
tick,0x107aab8d1,2777,0,0x0,6
new,MemoryChunk,0x215f5ae40000,270336
new,MemoryChunk,0x215f09780000,262144
new,MemoryChunk,0x215f2a500000,262144
tick,0x107bd888f,4033,0,0x0,6
new,MemoryChunk,0x215f28480000,262144
code-creation,Builtin,2,4743,0x107ee4ac0,768,DeoptimizationEntry_Eager
code-creation,Builtin,2,4757,0x107ee4e00,772,DeoptimizationEntry_Lazy
code-creation,Builtin,2,4763,0x107ee5140,2720,RecordWriteSaveFP
code-creation,Builtin,2,4769,0x107ee5c00,1180,RecordWriteIgnoreFP
code-creation,Builtin,2,4774,0x107ee60c0,332,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,4779,0x107ee6240,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,4785,0x107ee62c0,64,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,4791,0x107ee6340,288,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4797,0x107ee6480,336,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4803,0x107ee6600,372,CallFunction_ReceiverIsAny
code-creation,Builtin,2,4809,0x107ee6780,100,CallBoundFunction
code-creation,Builtin,2,4814,0x107ee6800,844,CallWrappedFunction
code-creation,Builtin,2,4819,0x107ee6b80,168,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4825,0x107ee6c40,168,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4831,0x107ee6d00,168,Call_ReceiverIsAny
code-creation,Builtin,2,4836,0x107ee6dc0,976,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4842,0x107ee71c0,968,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,4848,0x107ee75c0,1040,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4855,0x107ee7a00,1032,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,4861,0x107ee7e40,1040,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,4867,0x107ee8280,1032,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,4872,0x107ee86c0,924,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,4878,0x107ee8a80,924,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,4885,0x107ee8e40,924,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,4890,0x107ee9200,732,CallProxy
code-creation,Builtin,2,4895,0x107ee9500,152,CallVarargs
code-creation,Builtin,2,4917,0x107ee95c0,936,CallWithSpread
code-creation,Builtin,2,4932,0x107ee9980,1948,CallWithSpread_Baseline
code-creation,Builtin,2,4938,0x107eea140,1908,CallWithSpread_WithFeedback
code-creation,Builtin,2,4944,0x107eea8c0,888,CallWithArrayLike
code-creation,Builtin,2,4950,0x107eeac40,1828,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,4955,0x107eeb380,156,CallForwardVarargs
code-creation,Builtin,2,4960,0x107eeb440,156,CallFunctionForwardVarargs
code-creation,Builtin,2,4966,0x107eeb500,128,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,4971,0x107eeb5c0,232,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,4989,0x107eeb6c0,320,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,4997,0x107eeb840,32,ConstructFunction
code-creation,Builtin,2,5002,0x107eeb880,100,ConstructBoundFunction
code-creation,Builtin,2,5007,0x107eeb900,28,ConstructedNonConstructable
code-creation,Builtin,2,5013,0x107eeb940,100,Construct
code-creation,Builtin,2,5018,0x107eeb9c0,152,ConstructVarargs
code-creation,Builtin,2,5023,0x107eeba80,968,ConstructWithSpread
code-creation,Builtin,2,5028,0x107eebe80,1764,ConstructWithSpread_Baseline
code-creation,Builtin,2,5034,0x107eec580,1744,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,5039,0x107eecc80,952,ConstructWithArrayLike
code-creation,Builtin,2,5044,0x107eed040,1684,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,5050,0x107eed700,196,ConstructForwardVarargs
code-creation,Builtin,2,5055,0x107eed800,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,5061,0x107eed900,776,Construct_Baseline
code-creation,Builtin,2,5066,0x107eedc40,800,Construct_WithFeedback
code-creation,Builtin,2,5071,0x107eedf80,444,JSConstructStubGeneric
code-creation,Builtin,2,5076,0x107eee140,340,JSBuiltinsConstructStub
code-creation,Builtin,2,5081,0x107eee2c0,772,FastNewObject
code-creation,Builtin,2,5086,0x107eee600,312,FastNewClosure
code-creation,Builtin,2,5091,0x107eee740,764,ConstructProxy
code-creation,Builtin,2,5095,0x107eeea40,192,JSEntry
code-creation,Builtin,2,5100,0x107eeeb40,192,JSConstructEntry
code-creation,Builtin,2,5104,0x107eeec40,192,JSRunMicrotasksEntry
code-creation,Builtin,2,5109,0x107eeed40,100,JSEntryTrampoline
code-creation,Builtin,2,5114,0x107eeedc0,100,JSConstructEntryTrampoline
code-creation,Builtin,2,5120,0x107eeee40,256,ResumeGeneratorTrampoline
code-creation,Builtin,2,5125,0x107eeef80,1268,StringFromCodePointAt
code-creation,Builtin,2,5130,0x107eef480,708,StringEqual
code-creation,Builtin,2,5135,0x107eef780,328,StringGreaterThan
code-creation,Builtin,2,5139,0x107eef900,328,StringGreaterThanOrEqual
code-creation,Builtin,2,5144,0x107eefa80,328,StringLessThan
code-creation,Builtin,2,5150,0x107eefc00,328,StringLessThanOrEqual
code-creation,Builtin,2,5155,0x107eefd80,328,StringCompare
code-creation,Builtin,2,5159,0x107eeff00,2392,StringSubstring
code-creation,Builtin,2,5164,0x107ef0880,80,OrderedHashTableHealIndex
code-creation,Builtin,2,5169,0x107ef0900,876,InterpreterEntryTrampoline
code-creation,Builtin,2,5175,0x107ef0c80,888,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,5181,0x107ef1000,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,5186,0x107ef1080,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,5192,0x107ef1100,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,5198,0x107ef1180,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,5204,0x107ef1200,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,5210,0x107ef1280,88,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,5216,0x107ef1300,80,InterpreterEnterAtBytecode
code-creation,Builtin,2,5221,0x107ef1380,216,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,5227,0x107ef1480,96,InterpreterOnStackReplacement
code-creation,Builtin,2,5232,0x107ef1500,388,BaselineOutOfLinePrologue
code-creation,Builtin,2,5238,0x107ef16c0,16,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,5245,0x107ef1700,100,BaselineOnStackReplacement
code-creation,Builtin,2,5251,0x107ef1780,84,BaselineLeaveFrame
code-creation,Builtin,2,5256,0x107ef1800,208,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,5261,0x107ef1900,216,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,5267,0x107ef1a00,184,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,5273,0x107ef1ac0,36,MaglevOnStackReplacement
code-creation,Builtin,2,5289,0x107ef1b00,860,CompileLazy
code-creation,Builtin,2,5294,0x107ef1e80,72,CompileLazyDeoptimizedCode
code-creation,Builtin,2,5300,0x107ef1f00,224,InstantiateAsmJs
code-creation,Builtin,2,5313,0x107ef2000,32,NotifyDeoptimized
code-creation,Builtin,2,5323,0x107ef2040,52,ContinueToCodeStubBuiltin
code-creation,Builtin,2,5330,0x107ef2080,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,5336,0x107ef20c0,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,5342,0x107ef2100,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,5349,0x107ef2180,264,CallApiCallback
